Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,zipcode,pop2016,pop2010,pop2000,cost_living_index_US_avg__100,land_area_sqmi,water_area_sqmi,pop_density_people_per_mile,median_house_value,median_monthly_owner_costs_with_mortgage,median_gross_rent,median_asking_price_for_vacant_for-sale_homecondo,Number_of_Homes,Count_of_Abnb,Density_of_Abnb
1.0,1.0,2.0,0.0,3.0,69.0,69.0,1.0,30309.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,10836.0,259718.0,1713.0,1162.0,326958.0,6912.0,40.721940101614,3.038194444
1.0,1.0,1.0,0.0,2.0,17.0,59.0,1.0,30309.0,22364.0,22491.0,11078.0,98.3,4.9,0.0,4590.0,310330.0,2905.0,1162.0,346940.0,8945.6,93.0,1.039617242
1.0,1.0,1.0,0.0,2.0,9.0,79.0,1.0,30309.0,19520.0,18004.0,16646.0,99.2,4.6,0.0,4274.0,458614.0,2301.0,1123.0,381747.0,7808.0,130.0,1.664959016
1.0,1.0,1.0,0.0,2.0,64.0,90.0,0.0,30309.0,26343.0,24267.0,20317.0,99.1,5.3,0.0,5006.0,335525.0,2081.0,1225.0,212039.0,10537.2,96.0,0.911057966
1.0,1.0,1.0,0.0,2.0,20.0,62.55080760648588,0.0,30309.0,23359.0,21845.0,18739.0,97.6,3.4,0.0,6834.0,310330.0,1959.0,1243.0,346940.0,9343.6,190.0,2.033477461
1.0,1.0,1.0,0.0,2.0,16.5,89.0,1.0,30312.0,22786.0,19360.0,20221.0,98.5,3.4,0.0,6796.0,234413.0,1656.0,1017.0,445032.0,9114.4,200.0,2.194329852
1.0,1.0,1.0,0.0,1.0,6.0,35.0,0.0,30309.0,32217.0,19360.0,28392.0,98.3,4.6,0.0,7019.0,378035.0,1997.0,1112.0,346940.0,12886.8,22.0,0.170717323
1.0,1.0,2.0,0.0,0.4734231252963781,90.0,93.0,1.0,30312.0,22667.0,19360.0,20221.0,98.5,3.4,0.0,6796.0,234413.0,1656.0,1017.0,445032.0,9114.4,200.0,2.194329852
1.0,1.0,2.0,0.0,4.0,5.0,140.0,1.0,30309.0,13187.0,11999.0,10868.0,98.3,0.4,0.0,6796.0,700019.0,2900.0,1162.0,346940.0,5274.8,55.0,0.5249486022349394
1.0,2.0096860668531926,1.0,0.0,3.0,3.0,95.0,1.0,30309.0,26343.0,24267.0,20317.0,99.1,5.3,0.0,5006.0,312618.4246828085,2081.0,1225.0,212039.0,10537.2,96.0,0.911057966
1.0,1.0,3.0,0.0,4.0,8.0,95.0,1.0,30309.0,22667.0,21845.0,18739.0,98.3,3.4,0.0,6834.0,310330.0,1959.0,1243.0,346940.0,9343.6,190.0,2.033477461
1.0,1.0,2.0,0.0,3.0,34.0,79.0,0.043339818969655,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,10836.0,259718.0,1959.0,1162.0,326958.0,4198.980574737933,210.0,1.765126463
1.0,1.0,1.0,0.0,3.0,70.0,62.074612153518615,1.0,30317.0,13265.0,11970.0,13981.0,97.1,3.5,0.0,3777.0,272815.0,1959.0,950.0,245386.0,5306.0,75.0,1.413494158
1.0,1.0,2.0,0.0,4.0,49.0,150.0,1.0,30309.0,23359.0,21845.0,3032.9842238197234,97.6,3.4,0.0,6834.0,621136.8853730825,1959.0,1243.0,346940.0,9343.6,190.0,2.033477461
1.0,2.0,1.0,0.0,2.0,27.0,120.0,1.0,30313.0,11189.0,9495.0,11035.0,98.3,1.1,0.0,10062.0,229085.0,1867.0,965.0,607748.0,8802.025683866796,79.0,1.765126463
1.0,1.0,3.0,0.0,4.0,62.0,80.0,1.0,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,10836.0,259718.0,1713.0,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,2.0,3.0,0.0,4.0,36.0,145.0,1.0,30313.0,11189.0,9495.0,11035.0,98.3,1.1,0.0,10062.0,229085.0,1867.0,965.0,607748.0,4475.6,79.0,1.765126463
0.9275778413941596,1.0,1.0,0.0,2.0,62.0,76.0,1.0,30308.0,13559.671293546962,15413.0,11796.0,98.0,1.6,0.0,10836.0,527756.9632000072,1959.0,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,1.0,1.0,0.0,2.0,35.0,79.0,1.0,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,10836.0,259718.0,1713.0,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,2.0,2.5923140148526485,0.0,6.0,15.0,150.0,1.0,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,10836.0,259718.0,1713.0,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,1.0,1.0,0.0,3.0,21.0,92.0,1.0,30307.0,19520.0,18004.0,5072.943126837388,98.3,4.6,0.0,4274.0,458614.0,2301.0,1123.0,381747.0,7808.0,130.0,1.664959016
1.0,1.0,1.0,0.0,3.933464172334501,73.0,62.0,1.0,30309.0,23359.0,21845.0,18739.0,97.6,2.12521587155998,0.0,6834.0,310330.0,1959.0,1243.0,346940.0,9343.6,58.52260220771922,2.033477461
1.0,2.0,2.0,0.0,3.0,40.36648977146096,123.0,0.0579563970335788,30308.0,17280.0,15413.0,23697.80665943985,98.0,1.6,0.0,10836.0,259718.0,1713.0,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,1.0,1.0,0.0,3.0,5.0,55.0,1.0,30315.0,22667.0,19360.0,18739.0,96.4,3.4,0.0,3022.0,101446.0,1177.0,824.0,156424.0,9066.8,15.0,0.10967157
1.0,1.0,1.0,0.0,2.0,92.0,149.0,0.0065586728717376,30309.0,26377.52245465876,11999.0,10868.0,98.3,0.4,0.0,6796.0,700019.0,2900.0,1162.0,346940.0,5274.8,55.0,1.042693562
1.0,2.0,3.0,0.0,2.841678433688785,45.0,63.0,0.0,30313.0,11189.0,9495.0,11035.0,98.3,5.041708421008405,0.0,10062.0,229085.0,1867.0,965.0,607748.0,4475.6,79.0,1.765126463
