Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,zipcode,pop2016,pop2010,pop2000,cost_living_index_US_avg__100,land_area_sqmi,water_area_sqmi,pop_density_people_per_mile,median_house_value,median_monthly_owner_costs_with_mortgage,median_gross_rent,median_asking_price_for_vacant_for-sale_homecondo,Number_of_Homes,Count_of_Abnb,Density_of_Abnb
2.0033407279899462,1.0,1.0,0.0,2.0,28.0,75.0,1.0,30309.0,23359.0,21845.0,18739.0,97.6,3.4,0.0,6834.0,310330.0,1959.0,1243.0,346940.0,8853.08502329327,190.0,2.033477461
1.0,3.0,4.0,0.0,6.0,31.0,123.03071219859812,1.0,30309.0,23359.0,2008.6981676069229,18739.0,97.6,3.4,0.0,6834.0,310330.0,1959.0,1243.0,346940.0,9343.6,135.6116616701305,2.033477461
2.0,2.0,2.0,1.0,6.0,3.0,145.0,0.0,2122.0,24977.0,23479.0,24548.0,139.0,2.0,0.6,12274.0,399012.0,4013.787533335966,1379.0,938124.0,9990.8,23.0,0.230211795
1.3566148674524912,1.0,1.0,0.0,3.0,191.0,79.0,1.0,30308.0,11042.320577320836,15413.0,11796.0,98.0,1.6,0.0,10836.0,259718.0,2072.6209119141417,2305.2138909000014,654474.0405427987,6912.0,425.4483058318231,3.038194444
1.0,1.0,2.0,0.0,3.0,32.0,55.0,0.0,27010.4684147851,22786.0,19360.0,14973.25507907127,98.5,4.014745901371868,0.0,6796.0,234413.0,1656.0,1017.0,445032.0,9114.4,200.0,2.194329852
1.0,1.0,2.0491344367412525,0.0,2.0,4.0,90.0,1.0,30309.0,23359.0,21845.0,18739.0,97.6,3.4,0.1250183809422443,14354.536462261614,310330.0,1959.0,1243.0,346940.0,19173.90460090924,190.0,1.756499164732152
1.0,2.0,2.0,0.0,5.0,14.0,193.0,1.0,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,10836.0,259718.0,1713.0,1162.0,326958.0,8853.08502329327,210.0,3.038194444
1.0,0.608581735161155,1.0,8.0,1.0,91.75450863443648,77.0,1.0,2467.0,22364.0,22491.0,11078.0,141.7,4.9,0.03888496697271942,9753.58002900595,798468.0,2072.6209119141417,2099.0,1970803.0,8945.6,93.0,1.039617242
4.0,6.0,7.0,0.0,12.0,11.0,750.0,1.0,30306.0,22667.0,22246.0,21199.0,100.7,4.4,0.019270780360694,9491.011443419813,602236.0,2787.0,1194.0,454084.0,9066.8,112.0,1.5403040274106732
1.0,1.0,2.0,0.0,3.0,34.0,79.0,0.0766521819942803,30308.0,34493.12592182908,15413.0,11796.0,106.72197962154792,4.014745901371868,0.0,9491.011443419813,381317.744151633,2072.6209119141417,1227.3808213269483,447808.06501699175,6912.0,210.0,1.756499164732152
1.0,1.0,1.0,0.0,3.0,15.0,175.0,0.046840111289982,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,10836.0,522470.8582473903,1713.0,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,1.0,1.0,0.0,2.0,5.0,37.0,1.0,30315.0,34193.0,12282.584627890405,40288.0,96.4,11.3,0.0,3022.0,194377.8728852841,1177.0,824.0,156424.0,13677.2,15.0,0.10967157
1.0,2.0,3.0,0.0,6.0,45.0,79.0,1.0,30317.0,13265.0,11970.0,19631.48767957876,97.1,3.5,0.0,9491.011443419813,272815.0,1736.0,1227.3808213269483,245386.0,10590.172971760818,75.0,1.756499164732152
1.0,1.0,1.0,0.3566912987924988,2.0,4.0,50.0,1.0,30312.0,22786.0,19360.0,20221.0,98.5,3.4,0.0,14453.828121274695,234413.0,954.371033717949,1017.0,445032.0,9114.4,200.0,2.194329852
1.0,1.0,1.0,0.0,2.0,27.012596445096744,38.0,1.0,30317.0,13265.0,11970.0,13981.0,97.1,3.5,0.0,3777.0,272815.0,1736.0,950.0,245386.0,10738.115684526918,9.990794281616148,1.756499164732152
1.0,1.0,1.7980699246145193,0.0,2.0,5.0,110.0,1.0,30312.0,22786.0,19360.0,20221.0,49.59927418156195,3.4,0.0,6796.0,234413.0,3307.231004456801,1017.0,445032.0,9114.4,54.92536331840796,2.194329852
1.0,1.0,1.0,5.0,1.0,32.0,65.0,1.0,30317.0,26231.3096356846,11970.0,13981.0,191.9272349794172,3.5,0.0,3777.0,272815.0,2072.6209119141417,1928.503735261443,245386.0,5306.0,75.0,1.413494158
1.0,2.0,2.0765534654418665,1.0,4.0,6.0,463.2654920196279,1.0,8846.197778631995,8026.965594929421,4142.879144980016,22173.0,145.9,1.1,0.0,17792.545479018438,756291.0,2072.6209119141417,1117.0,1616506.0,11224.0,34.0,0.302922309
1.0,1.0,3.0,0.0,4.0,164.28841897381392,96.0,1.0,27010.4684147851,17280.0,15413.0,8634.584989788187,98.0,1.6,0.0,10836.0,259718.0,2072.6209119141417,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,1.0,3.0,0.3566912987924988,5.0,41.87948550788018,100.0,0.0,2134.0,22250.96085133255,20157.733536663236,21389.0,144.3,1.3,0.2369413005826278,9491.011443419813,486584.0,2254.0,1654.0,213004.5112693223,2756.708034483654,144.0,2.016806723
1.192307791122865,1.0,1.9982006048228853,0.0396720390720026,2.0,41.87948550788018,79.0,1.0,61641.726063203416,22667.0,22246.0,21199.0,100.7,4.4,-0.0062366915961642,21552.27044977851,602236.0,498.4821967423418,1194.0,454084.0,9066.8,112.0,1.235275952
1.0,1.9820963223492127,1.912042687892836,0.0,1.0,10.0,39.0,1.0,27010.4684147851,32108.0,31110.0,32495.0,96.6,12.5,0.213583119581848,2565.0,203224.0,1520.0,1079.0,259826.0,12843.2,53.0,0.41266974
2.0,3.0,4.0,0.0,3.8951856835790486,11.0,212.0,1.0,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,10836.0,519455.1442424528,2072.6209119141417,1162.0,326958.0,6912.0,210.0,1.756499164732152
1.0,1.0,2.0,0.0,3.546482497672436,111.21087377099649,79.0,1.0,1859.853964321897,26343.0,24267.0,42219.19644607655,106.72197962154792,5.3,0.0,5006.0,335525.0,2081.0,2453.360980342492,447808.06501699175,8853.08502329327,96.0,0.911057966
1.3566148674524912,2.0,2.0,0.0,4.0,45.0,50.0,0.2628135720926178,30324.0,26343.0,24267.0,20317.0,99.1,10.549256986086244,0.0,5006.0,335525.0,4191.763165952495,1225.0,212039.0,10537.2,96.0,0.911057966
1.0,1.0,1.0,1.0,2.0,6.0,77.87952423481927,1.0,2130.0,39879.0,35401.0,36293.0,34.32119158182218,6.77164206904256,0.1,11961.0,507672.0,2270.0,1514.0,425883.0,15951.6,39.0,0.2420549361278141
2.0,1.5780482136681033,0.8357504147739165,0.0,8.0,24.0,150.0,1.0,7958.14295574772,13265.0,11970.0,13981.0,97.1,0.8054225353274616,-0.0124803190114491,3777.0,272815.0,1736.0,950.0,245386.0,5306.0,75.0,1.413494158
1.0,1.0,1.0,-0.0502969166518694,2.0,21.0,300.0,0.0,30308.0,17280.0,15413.0,13790.338023442,98.0,1.6,0.0,21269.291216413912,50026.69875727131,1713.0,591.3184885157343,326958.0,6912.0,210.0,3.038194444
1.0,1.0,1.0,0.0,2.0,15.0,65.0,1.0,30309.0,23359.0,21845.0,18739.0,97.6,3.4,0.0,6834.0,310330.0,1040.9382509629563,2504.275576836717,346940.0,524.9141414919832,190.0,2.033477461
1.0,3.883064748268082,6.071677870095332,0.0,4.0,7.0,100.0,0.0,30316.0,32108.0,20157.733536663236,32495.0,96.6,12.5,0.1,9491.011443419813,203224.0,1520.0,1079.0,259826.0,12843.2,53.0,0.41266974
1.0,1.0,1.0,0.0,2.0,95.44568098163398,37.0,0.0,30307.0,19520.0,18004.0,16646.0,99.2,4.6,0.1713277237785864,4274.0,381317.744151633,2301.0,1123.0,381747.0,7808.0,130.0,1.664959016
1.0,1.0,1.0,0.0,2.2998391989247486,7.0,100.0,1.0,30309.0,23359.0,21845.0,18739.0,97.6,3.4,0.0,6834.0,310330.0,3927.0192807996327,1243.0,346940.0,9343.6,190.0,2.033477461
2.0,2.0,3.0,0.3566912987924988,6.0,5.0,249.0,1.0,27010.4684147851,316.1905447536228,17099.18644886663,21199.0,43.65047408653311,4.4,0.03888496697271942,5164.0,602236.0,2072.6209119141417,1194.0,454084.0,335.53922950460947,112.0,1.235275952
1.0,1.5780482136681033,1.0,1.0,2.0,92.0,149.0,0.0,2114.0,13187.0,7237.436095229253,10868.0,142.7,4.014745901371868,0.1,9491.011443419813,700019.0,2900.0,2083.0,808477.0,5274.8,55.0,1.042693562
1.0,1.0,2.0,0.0,2.0,39.0,51.0,0.0,27010.4684147851,17280.0,20157.733536663236,17894.660239573706,197.65558142504207,3.689212479604144,-0.011061135412205,10836.0,259718.0,2072.6209119141417,1162.0,326958.0,6912.0,210.0,3.038194444
2.0,3.0,3.0,0.0,0.3515701037474015,41.87948550788018,123.03071219859812,0.0,27010.4684147851,23359.0,21845.0,18739.0,97.6,3.4,0.0,6834.0,310330.0,1959.0,1227.3808213269483,346940.0,18817.657361316484,190.0,2.033477461
1.0,1.0,2.0,-0.0300386410724072,3.8785888173759098,17.0,168.0087464355861,1.0,30313.0,22250.96085133255,9495.0,19631.48767957876,106.72197962154792,1.1,0.0,10062.0,229085.0,1867.0,965.0,607748.0,4475.6,79.0,1.765126463
1.0,2.0,2.0,0.0,4.0,41.87948550788018,109.0,1.0,30307.0,2248.289483746776,35906.62975188272,12057.670717959263,106.72197962154792,4.6,0.0,4274.0,381317.744151633,2301.0,2239.089584046916,381747.0,7808.0,135.6116616701305,1.664959016
1.0,1.0,2.017225580868172,0.0,4.000577011143678,5.336311020754875,21.91996447069858,0.0536547173196538,30306.0,22667.0,22246.0,19631.48767957876,100.7,4.4,0.0,12187.156291925545,602236.0,2787.0,1194.0,454084.0,9066.8,112.0,1.235275952
1.0,3.995288870685572,3.0,0.0928981672463424,6.0,38.0,123.03071219859812,0.0,30324.0,26343.0,24267.0,20317.0,99.1,10.86197396010935,0.03888496697271942,5006.0,335525.0,2081.0,1225.0,212039.0,10537.2,96.0,0.911057966
1.0,1.0,1.0,0.0,2.0,35.0,58.0,1.0,30307.0,19520.0,18004.0,16646.0,106.72197962154792,9.011640971501514,0.0,4274.0,917605.0956181024,2301.0,1123.0,381747.0,7808.0,130.0,1.3628544594108514
0.6912582184344014,1.963614219688881,1.0,2.0335728952593346,3.0,41.0,190.4246097201484,0.0,27010.4684147851,7602.0,20157.733536663236,11882.356639884369,139.6,0.1,0.0,75487.0,1156888.0643509307,2543.0,1837.0,275677.6675442468,3040.8,71.0,2.334911865
1.0,1.0,1.9224384239503205,0.0,0.4632660157655413,11.0,60.0,1.0,30306.0,22667.0,22246.0,21199.0,200.52998745409923,4.4,0.0,9491.011443419813,545537.5678398288,1274.9345819778137,358.6199212522754,454084.0,9066.8,112.0,1.235275952
1.0,1.0,1.0,0.0,3.8951856835790486,35.0,89.0,1.0,30312.0,22250.96085133255,19360.0,20221.0,98.5,3.4,0.0,6796.0,234413.0,1656.0,1017.0,445032.0,9114.4,200.0,4.400604836524074
1.0,1.0,1.0,6.031490585404121,1.0,22.0,95.0,1.0,27010.4684147851,5550.102372907695,2582.0,1191.0,106.72197962154792,0.1,0.0,26341.0,357612.0,4865.146864563292,2318.0,808477.0,1044.4,7.0,0.670241287
1.0,2.067419636169274,2.0,0.0017261342949906,4.0,5.0,130.0,1.0,30312.0,22786.0,19360.0,20221.0,98.5,3.4,0.0,6796.0,234413.0,1656.0,1017.0,445032.0,9114.4,200.0,4.446450433185371
1.0,1.2993840579043734,1.0,0.0,2.0,62.0,60.84638504084066,1.0,30308.0,17280.0,20985.05855491964,11796.0,98.0,1.6,0.0,10836.0,259718.0,809.2859975002059,1162.0,326958.0,8853.08502329327,210.0,3.038194444
1.0,1.5780482136681033,1.0,0.3566912987924988,4.0,75.09190657918337,123.03071219859812,0.0,6308.375847732885,11189.0,9495.0,21724.306115777472,98.3,1.1,0.0,10062.0,229085.0,1867.0,965.0,607748.0,4475.6,79.0,1.765126463
1.0,1.0,2.0765534654418665,0.0,4.0,3.0,182.04174653759432,1.0,27010.4684147851,26343.0,24267.0,20317.0,99.1,5.3,0.0,5006.0,381317.744151633,2081.0,1225.0,212039.0,10537.2,96.0,0.911057966
1.0,1.0,2.0,1.0,2.0,3.0,55.0,0.0,2120.0,15541.0,15181.0,10842.0,146.4,0.6,0.0,25036.0,391909.0,1725.0,1011.0,1625655.1288664993,8853.08502329327,54.0,0.86866997
2.0,3.0,3.0,0.0,3.8951856835790486,23.0,98.0,1.0,6255.168653854911,22786.0,19360.0,20221.0,98.5,3.4,0.0,6796.0,234413.0,2072.6209119141417,2030.76433904586,445032.0,9114.4,200.0,1.756499164732152
1.0,1.0,2.0,1.2697668693290376,3.8951856835790486,54.0,20.77037412918901,0.0,30324.0,26343.0,24267.0,9019.6068790687,99.1,5.3,0.0,5006.0,335525.0,2081.0,1225.0,212039.0,10537.2,194.17591204553028,0.911057966
1.0,2.0,2.0,0.0,3.8951856835790486,41.87948550788018,140.0,1.0,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,21739.13161044112,259718.0,1713.0,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,1.0,1.0,0.0,2.0,15.0,90.0,1.0,30308.0,17280.0,15413.0,11796.0,46.85076158527322,1.6,0.0,10836.0,259718.0,1713.0,1162.0,326958.0,6912.0,26.435078437177022,6.079388464779404
2.0,2.0,3.867089667019493,0.0,6.0,10.0,131.0,1.0,30312.0,22786.0,19360.0,20221.0,98.5,3.4,0.0,6796.0,234413.0,1656.0,1017.0,445032.0,9114.4,200.0,2.194329852
1.0,1.0,2.0,0.0,4.0,23.0,110.0,0.0,30309.0,23359.0,21845.0,18739.0,97.6,3.4,0.0,6834.0,310330.0,1959.0,1243.0,346940.0,9343.6,190.0,2.033477461
1.0,1.0,1.0,0.0,4.0,6.0,89.0,1.98424147404512,30316.0,32108.0,13993.422760630545,32495.0,96.6,12.5,0.1,4960.2757155151,203224.0,1520.0,1227.3808213269483,259826.0,12843.2,53.0,0.41266974
1.0,1.0,1.0,0.0,2.0,5.0,90.0,0.2458560356206129,27010.4684147851,46924.17036054048,21845.0,18739.0,97.6,3.4,0.0,6834.0,310330.0,1959.0,1243.0,346940.0,9343.6,190.0,2.033477461
1.0,1.0,3.0,0.0753409398683685,4.0,27.0,79.0,1.0,30313.0,11189.0,9495.0,8000.885586897671,98.3,1.1,0.0,10062.0,135526.58641430625,1867.0,965.0,607748.0,4475.6,79.0,1.765126463
1.0,1.0,0.6476781254281359,0.0,3.0,41.87948550788018,95.0,1.0,27010.4684147851,26343.0,24267.0,20317.0,99.1,5.3,0.03888496697271942,5006.0,335525.0,2081.0,1225.0,212039.0,10537.2,96.0,1.7567116136987853
1.0,1.0,1.0,0.0222534920092055,2.0,57.0,59.0,1.0,30324.0,53434.35443415145,14016.278925296572,20317.0,106.72197962154792,5.3,0.0,5006.0,335525.0,2072.6209119141417,1225.0,212039.0,10537.2,96.0,0.911057966
1.0,1.0,1.0,0.0,2.0,107.0,60.0,1.0,30307.0,19520.0,18004.0,16646.0,196.2144246304049,8.89889970022601,0.0132211025119593,4274.0,458614.0,2301.0,1196.712620828085,381747.0,7808.0,130.0,1.664959016
1.0,1.0,1.0,0.0,4.0,57.770920997815935,241.184742737987,1.0,8117.107295015667,46154.91537274176,20157.733536663236,21199.0,100.7,4.4,0.0,5164.0,602236.0,984.383742905644,1194.0,454084.0,9066.8,112.0,2.955264690615443
1.0,1.8735223099012923,1.0,0.3566912987924988,4.0,42.0,160.0,1.0,30312.0,22786.0,19360.0,19631.48767957876,98.5,3.4,0.0,6796.0,381317.744151633,1656.0,1017.0,445032.0,9114.4,200.0,2.194329852
1.0,1.0,2.0765534654418665,0.0,3.0,9.0,110.0,0.0302074778132371,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.03888496697271942,10836.0,259718.0,1713.0,1162.0,326958.0,6912.0,33.04203388127456,3.038194444
1.0,1.5780482136681033,1.0,0.0,4.2057481598850375,145.0,22.1223079416874,1.0,30312.0,22786.0,19360.0,19631.48767957876,106.72197962154792,3.4,0.0,6796.0,234413.0,1656.0,1017.0,445032.0,9114.4,135.6116616701305,4.242562462944427
1.3566148674524912,1.6823934139135943,2.0,1.3904026553868476,6.0,6.0,170.0,0.0242105099774903,30309.0,23359.0,20157.733536663236,19631.48767957876,106.72197962154792,3.4,0.0,6834.0,310330.0,1959.0,1243.0,447808.06501699175,9343.6,190.0,2.033477461
2.0,3.953198082601713,2.0,5.0,4.0,14.57365971422524,88.0,0.0,30317.0,13265.0,11970.0,9392.448921562478,97.1,3.5,0.0,3777.0,272815.0,1736.0,950.0,245386.0,8853.08502329327,75.0,1.756499164732152
1.0,2.0,2.0,0.0,5.0,14.0,157.0,1.0,30312.0,22786.0,19360.0,20221.0,98.5,3.4,0.0,6796.0,234413.0,1656.0,1017.0,881664.0713104894,9114.4,200.0,2.194329852
1.3566148674524912,1.0,1.0,1.0,1.0,41.87948550788018,50.0,0.0,2126.0,29954.0,25562.0,27815.0,275.6058958601109,2.1,0.0,14387.0,381317.744151633,2072.6209119141417,1278.0,584205.0,11981.6,135.6116616701305,0.5920035956890214
1.0,1.0,1.0,0.0,3.0,71.0,70.0,1.0,30308.0,13697.005565179616,15413.0,11796.0,98.0,1.6,0.0,22957.429130611847,259718.0,1713.0,1162.0,655228.5905269352,13369.736629263283,210.0,6.103927778185538
2.0203032644674512,1.0,1.0,1.0,1.403578490930122,108.0,175.0,0.0,4603.680537855213,4107.0,3825.0,3446.0,106.72197962154792,0.1,0.0,29977.0,1025555.0,2971.0,2062.0,1116149.0,1642.8,54.0,3.287070855
2.0,2.0,3.898868040869932,0.0,7.826956979747148,34.3903825639256,100.0,1.0,30312.0,22786.0,19360.0,19631.48767957876,98.5,3.4,0.0,6796.0,234413.0,894.6440292158313,1017.0,445032.0,9114.4,200.0,2.194329852
2.0,2.0,3.0,0.3566912987924988,3.8951856835790486,5.0,375.0,1.9953501681540469,30318.0,12022.248838810294,20157.733536663236,53229.0,97.5,20.4,0.4056681241247465,2454.0,389496.2715616935,1626.0,1227.3808213269483,192009.0,19993.2,18.0,1.7280247081780715
1.0,1.0,1.0,0.0,1.0,15.0,51.0,1.0,30317.0,22250.96085133255,11970.0,13981.0,97.1,3.5,0.0,3777.0,272815.0,1736.0,950.0,245386.0,5306.0,75.0,1.413494158
1.0,1.5780482136681033,2.0765534654418665,0.3566912987924988,2.0,56.0,50.0,1.0,30315.0,34193.0,33857.0,40288.0,96.4,11.3,0.0,3022.0,101446.0,1177.0,824.0,156424.0,13677.2,33.50580511661548,0.10967157
2.0,1.0,2.0,2.3872363767295424,4.0,5.0,140.0,1.0,2114.0,22250.96085133255,11999.0,10868.0,106.72197962154792,0.4,0.1989456391167753,29396.0,700019.0,2900.0,2083.0,447808.06501699175,5274.8,55.0,1.042693562
1.0,1.0,1.0,0.0,3.767180294183756,9.0,99.0,0.0729448540723441,30309.0,46437.12814083116,21845.0,18739.0,97.6,3.4,0.0,9892.993241052996,310330.0,1959.0,1243.0,346940.0,9343.6,190.0,4.066014807709328
1.3943848817413784,1.0,1.0,0.0801181502033414,3.8951856835790486,25.0,60.0,1.0,30324.0,53506.66810257723,24267.0,20317.0,99.1,5.3,0.0,5006.0,335525.0,2072.6209119141417,1225.0,212039.0,10537.2,96.0,0.2419332951551299
