Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,zipcode,pop2016,pop2010,pop2000,cost_living_index_US_avg__100,land_area_sqmi,water_area_sqmi,pop_density_people_per_mile,median_house_value,median_monthly_owner_costs_with_mortgage,median_gross_rent,median_asking_price_for_vacant_for-sale_homecondo,Number_of_Homes,Count_of_Abnb,Density_of_Abnb
1.0,1.0,1.0,0.0,2.0,NaN,74.94748109044717,1.0,30317.0,13265.0,1152.2506949711678,13981.0,97.1,3.5,0.0,6386.675357154078,272815.0,1736.0,950.0,245386.0,5306.0,75.0,1.413494158
1.0,1.0,1.0,0.0,1.3532130114380314,15.0,38.0,0.0,30324.0,26343.0,24267.0,20317.0,99.1,5.3,0.0,22466.72396721559,335525.0,2081.0,1225.0,212039.0,10537.2,47.94562611425868,0.911057966
2.0,2.0,1.4417915087822575,0.0,4.0,17.0,100.0,1.0,30312.0,22786.0,19360.0,20221.0,98.5,1.4912203297999578,0.0,6796.0,234413.0,1656.0,1017.0,445032.0,9114.4,200.0,2.194329852
1.0,1.8901957692214788,1.0,0.0,4.23520750237226,304.0,78.0,1.0,30307.0,19520.0,18004.0,16646.0,99.2,4.6,0.0,4274.0,458614.0,2301.0,1123.0,381747.0,7808.0,130.0,1.664959016
0.9711191239302447,1.0,1.0,0.0,2.0,19.0,101.85144928571528,1.0,30309.0,23359.0,44356.883984091815,18739.0,97.6,3.4,0.0,12838.142353492698,310330.0,1959.0,1243.0,346940.0,1639.58958609183,190.0,2.033477461
1.0,1.0,1.0,-0.1623671430939998,2.0,28.387413109555606,161.3684461800147,1.0,30308.0,17280.0,15413.0,11796.0,98.0,1.6,-0.00940630167904834,10836.0,259718.0,1713.0,1162.0,394308.54884915584,6912.0,210.0,6.025152462170018
1.0,1.0,1.0,0.0,2.0,45.90431837750816,195.8454586530138,1.0,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,23483.35876549443,259718.0,1713.0,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,1.0,1.0,0.0,2.0,40.0,95.0,1.0,3278.881055295602,23359.0,21845.0,18739.0,97.6,5.132300879357574,0.0,6834.0,310330.0,1959.0,1243.0,346940.0,9343.6,190.0,2.033477461
1.0,1.0,2.0,0.0,4.0,5.0,243.8054942099792,1.0,9039.268882383138,17280.0,15413.0,11796.0,98.0,1.6,0.0,21486.734145537823,259718.0,1713.0,2333.457887680707,326958.0,6912.0,210.0,3.038194444
1.0,2.0,2.0,0.0,2.0,225.35284680542213,150.0,1.0,30306.0,44118.04384915411,44942.059444354054,21199.0,100.7,4.4,0.0,5164.0,1215072.3990500304,2787.0,1194.0,454084.0,9066.8,112.0,1.235275952
1.0,2.0120553038469975,1.0,0.0,2.0,6.0,65.0,1.0,30308.0,17280.0,15413.0,11796.0,98.0,1.6,0.0,4077.6021286534196,259718.0,1713.0,1162.0,326958.0,6912.0,210.0,3.038194444
1.0,2.0395400455520925,1.0,0.0,2.0,13.0,50.0,0.0,30312.0,22786.0,19360.0,20221.0,98.5,7.606578872742162,0.0,6796.0,234413.0,1656.0,1017.0,445032.0,9114.4,391.59814981353327,2.7970249412299295
1.0,2.0,2.0,0.0,4.0,3.0,187.07273623786287,1.0,30324.0,26343.0,13036.498499305437,20317.0,99.1,5.3,0.32112903165444573,5006.0,335525.0,2081.0,1225.0,212039.0,10537.2,96.0,0.2235390342352752
1.0,1.0,1.0,0.0,2.0,29.0,65.0,1.0,30306.0,5962.350422769352,22246.0,21199.0,206.21547170535763,1.2329792193130418,0.0,5164.0,602236.0,2787.0,1194.0,454084.0,9066.8,8.498551876681574,1.235275952
1.0,1.0,1.0,0.0,2.0,15.0,91.0,1.981860004417435,30308.0,17280.0,7156.792721618662,17245.67737032719,98.0,1.6,0.0,10836.0,194872.17685687882,1713.0,1162.0,326958.0,13721.300576335674,41.547602065669196,3.038194444
